pair,date,direction,bucket,ribbon_status,rib_against,rib_strongly_against,w_d_conflict,w_sig,d_sig,status,gross_pips,net_pips,days_held
AUD/NZD,2026-04-22,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,29.2,24.5,6.0
AUD/NZD,2026-04-22,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,LOSS,-65.0,-71.1,6.0
AUD/NZD,2026-04-23,BUY,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,85.5,80.8,6.0
AUD/NZD,2026-04-23,SELL,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-04-24,BUY,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,24.4,19.7,6.0
AUD/NZD,2026-04-24,SELL,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,-24.4,-30.5,6.0
AUD/NZD,2026-04-27,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,22.1,17.1,4.0
AUD/NZD,2026-04-27,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-70.6,2.0
AUD/NZD,2026-04-28,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,45.9,41.2,6.0
AUD/NZD,2026-04-28,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-04-29,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,EXPIRED,-0.5,-5.2,6.0
AUD/NZD,2026-04-29,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,0.5,-5.6,6.0
AUD/NZD,2026-04-30,BUY,clean,ALIGNED_BULL,False,False,False,SELL,SELL,LOSS,-65.0,-69.7,6.0
AUD/NZD,2026-04-30,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,SELL,EXPIRED,1.2,-4.9,6.0
AUD/NZD,2026-05-01,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-64.7,6.0
AUD/NZD,2026-05-01,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,37.9,31.8,6.0
AUD/NZD,2026-05-04,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.2,2.0
AUD/NZD,2026-05-04,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,69.9,64.0,4.0
AUD/NZD,2026-05-05,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-05-05,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,46.8,40.7,6.0
AUD/NZD,2026-05-06,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-70.3,1.0
AUD/NZD,2026-05-06,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,56.6,50.5,6.0
AUD/NZD,2026-05-07,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,6.9,2.2,6.0
AUD/NZD,2026-05-07,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-71.1,6.0
AUD/NZD,2026-05-08,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,89.2,84.5,6.0
AUD/NZD,2026-05-08,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-71.0,5.0
AUD/NZD,2026-05-11,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,62.1,57.1,4.0
AUD/NZD,2026-05-11,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.7,2.0
AUD/NZD,2026-05-12,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,77.9,73.2,6.0
AUD/NZD,2026-05-12,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2026-05-13,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,48.5,43.7,6.0
AUD/NZD,2026-05-13,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.5,1.0
AUD/NZD,2026-05-14,BUY,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-65.0,-69.8,5.0
AUD/NZD,2026-05-14,SELL,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,48.4,42.3,6.0
AUD/NZD,2026-05-15,BUY,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-60.0,-65.0,4.0
AUD/NZD,2026-05-15,SELL,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,44.6,38.5,6.0
AUD/NZD,2026-05-18,BUY,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-05-18,SELL,clean,CONVERGING,False,False,False,SELL,SELL,EXPIRED,64.4,58.5,4.0
AUD/NZD,2026-05-19,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.2,2.0
AUD/NZD,2026-05-19,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,21.2,15.1,6.0
AUD/NZD,2026-05-20,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,49.1,44.4,6.0
AUD/NZD,2026-05-20,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,LOSS,-60.0,-66.1,6.0
AUD/NZD,2026-05-21,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-64.7,6.0
AUD/NZD,2026-05-21,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-66.0,5.0
AUD/NZD,2026-05-22,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,WIN,110.0,105.0,4.0
AUD/NZD,2026-05-22,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.8,3.0
AUD/NZD,2026-05-25,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.2,2.0
AUD/NZD,2026-05-25,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-55.0,-60.5,1.0
AUD/NZD,2026-05-26,BUY,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-05-26,SELL,clean,CONVERGING,False,False,False,SELL,SELL,WIN,120.0,114.5,1.0
AUD/NZD,2026-05-27,BUY,clean,CONVERGING,False,False,False,SELL,SELL,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-05-27,SELL,clean,CONVERGING,False,False,False,SELL,SELL,WIN,140.0,134.5,1.0
AUD/NZD,2026-05-28,BUY,would_F,CONVERGING,False,False,True,SELL,BUY,LOSS,-80.0,-85.3,1.0
AUD/NZD,2026-05-28,SELL,would_F,CONVERGING,False,False,True,SELL,BUY,EXPIRED,-7.1,-13.2,6.0
AUD/NZD,2026-05-29,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,BUY,EXPIRED,103.0,98.3,6.0
AUD/NZD,2026-05-29,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,BUY,LOSS,-85.0,-91.0,5.0
AUD/NZD,2026-06-01,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,134.5,129.5,4.0
AUD/NZD,2026-06-01,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-80.0,-85.5,1.0
AUD/NZD,2026-06-02,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,81.3,76.6,6.0
AUD/NZD,2026-06-02,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-85.0,-90.5,1.0
AUD/NZD,2026-06-03,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,16.2,11.5,6.0
AUD/NZD,2026-06-03,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-16.2,-22.3,6.0
AUD/NZD,2026-06-04,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-85.0,-89.8,5.0
AUD/NZD,2026-06-04,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,58.1,52.0,6.0
AUD/NZD,2026-06-05,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-80.0,-85.0,4.0
AUD/NZD,2026-06-05,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,69.6,63.5,6.0
AUD/NZD,2026-06-08,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-75.0,-80.3,1.0
AUD/NZD,2026-06-08,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,67.1,61.2,4.0
AUD/NZD,2026-06-09,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-80.0,-85.3,1.0
AUD/NZD,2026-06-09,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,45.6,39.5,6.0
AUD/NZD,2026-06-10,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,42.7,38.0,6.0
AUD/NZD,2026-06-10,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-42.7,-48.8,6.0
AUD/NZD,2026-06-11,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,47.5,42.8,6.0
AUD/NZD,2026-06-11,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-81.0,5.0
AUD/NZD,2026-06-12,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,61.5,56.8,6.0
AUD/NZD,2026-06-12,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-80.9,4.0
AUD/NZD,2026-06-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,101.2,96.2,4.0
AUD/NZD,2026-06-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-80.5,1.0
AUD/NZD,2026-06-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,75.9,71.2,6.0
AUD/NZD,2026-06-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-75.0,-80.8,3.0
AUD/NZD,2026-06-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,129.3,124.6,6.0
AUD/NZD,2026-06-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-06-18,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,63.2,58.5,6.0
AUD/NZD,2026-06-18,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-06-19,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,37.8,33.1,6.0
AUD/NZD,2026-06-19,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-37.8,-43.9,6.0
AUD/NZD,2026-06-22,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,16.4,11.5,4.0
AUD/NZD,2026-06-22,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,-16.4,-22.3,4.0
AUD/NZD,2026-06-23,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,-20.8,-25.5,6.0
AUD/NZD,2026-06-23,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,SELL,EXPIRED,20.8,14.7,6.0
AUD/NZD,2026-06-24,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-29.3,-34.0,6.0
AUD/NZD,2026-06-24,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,29.3,23.2,6.0
AUD/NZD,2026-06-25,BUY,clean,ALIGNED_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-69.8,5.0
AUD/NZD,2026-06-25,SELL,would_F,ALIGNED_BULL,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,43.6,37.5,6.0
AUD/NZD,2026-06-26,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-69.9,4.0
AUD/NZD,2026-06-26,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,87.1,81.0,6.0
AUD/NZD,2026-06-29,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,LOSS,-65.0,-70.3,1.0
AUD/NZD,2026-06-29,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,76.5,70.6,4.0
AUD/NZD,2026-06-30,BUY,clean,ALIGNED_BULL,False,False,False,SELL,NEUTRAL,EXPIRED,-13.2,-17.9,6.0
AUD/NZD,2026-06-30,SELL,would_F,ALIGNED_BULL,True,True,False,SELL,NEUTRAL,EXPIRED,13.2,7.1,6.0
AUD/NZD,2026-07-01,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,20.1,15.4,6.0
AUD/NZD,2026-07-01,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,-20.1,-26.2,6.0
AUD/NZD,2026-07-02,BUY,clean,CONVERGING,False,False,False,SELL,NEUTRAL,EXPIRED,53.6,48.9,6.0
AUD/NZD,2026-07-02,SELL,clean,CONVERGING,False,False,False,SELL,NEUTRAL,LOSS,-60.0,-65.9,4.0
AUD/NZD,2026-07-03,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-64.7,6.0
AUD/NZD,2026-07-03,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.9,4.0
AUD/NZD,2026-07-06,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.1,3.0
AUD/NZD,2026-07-06,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,114.1,4.0
AUD/NZD,2026-07-07,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-07-07,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,114.4,2.0
AUD/NZD,2026-07-08,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-65.3,1.0
AUD/NZD,2026-07-08,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,114.5,1.0
AUD/NZD,2026-07-09,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.3,1.0
AUD/NZD,2026-07-09,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,WIN,130.0,124.1,4.0
AUD/NZD,2026-07-10,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.0,4.0
AUD/NZD,2026-07-10,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,65.4,59.3,6.0
AUD/NZD,2026-07-13,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-07-13,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,74.2,68.4,4.0
AUD/NZD,2026-07-14,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-75.0,-79.7,6.0
AUD/NZD,2026-07-14,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,53.5,47.4,6.0
AUD/NZD,2026-07-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-74.8,5.0
AUD/NZD,2026-07-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,39.3,33.2,6.0
AUD/NZD,2026-07-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,32.1,27.4,6.0
AUD/NZD,2026-07-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-32.1,-38.2,6.0
AUD/NZD,2026-07-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,40.8,36.1,6.0
AUD/NZD,2026-07-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-76.1,6.0
AUD/NZD,2026-07-20,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,115.7,110.7,4.0
AUD/NZD,2026-07-20,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-07-21,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,101.8,97.1,6.0
AUD/NZD,2026-07-21,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.6,2.0
AUD/NZD,2026-07-22,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,92.8,88.1,6.0
AUD/NZD,2026-07-22,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-07-23,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,40.6,35.9,6.0
AUD/NZD,2026-07-23,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.9,4.0
AUD/NZD,2026-07-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-74.8,5.0
AUD/NZD,2026-07-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,73.5,67.4,6.0
AUD/NZD,2026-07-27,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.1,3.0
AUD/NZD,2026-07-27,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,106.1,100.2,4.0
AUD/NZD,2026-07-28,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.3,1.0
AUD/NZD,2026-07-28,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,140.0,134.4,2.0
AUD/NZD,2026-07-29,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-75.0,-80.3,1.0
AUD/NZD,2026-07-29,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,WIN,150.0,144.0,5.0
AUD/NZD,2026-07-30,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,LOSS,-75.0,-80.0,4.0
AUD/NZD,2026-07-30,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,1.2,-4.9,6.0
AUD/NZD,2026-07-31,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,30.5,25.8,6.0
AUD/NZD,2026-07-31,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,-30.5,-36.6,6.0
AUD/NZD,2026-08-03,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,40.6,35.6,4.0
AUD/NZD,2026-08-03,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,-40.6,-46.4,4.0
AUD/NZD,2026-08-04,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,69.3,64.6,6.0
AUD/NZD,2026-08-04,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-08-05,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,-9.2,-13.9,6.0
AUD/NZD,2026-08-05,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,9.2,3.1,6.0
AUD/NZD,2026-08-06,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,26.4,21.7,6.0
AUD/NZD,2026-08-06,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-76.1,6.0
AUD/NZD,2026-08-07,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,66.9,62.2,6.0
AUD/NZD,2026-08-07,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-76.0,5.0
AUD/NZD,2026-08-10,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,69.5,64.5,4.0
AUD/NZD,2026-08-10,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-70.6,2.0
AUD/NZD,2026-08-11,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,45.2,40.5,6.0
AUD/NZD,2026-08-11,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-08-12,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,22.6,17.9,6.0
AUD/NZD,2026-08-12,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-08-13,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,4.7,-0.0,6.0
AUD/NZD,2026-08-13,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-4.7,-10.8,6.0
AUD/NZD,2026-08-14,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-65.0,-70.1,3.0
AUD/NZD,2026-08-14,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,65.8,59.7,6.0
AUD/NZD,2026-08-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.1,3.0
AUD/NZD,2026-08-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,70.1,64.2,4.0
AUD/NZD,2026-08-18,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.2,2.0
AUD/NZD,2026-08-18,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,38.3,32.2,6.0
AUD/NZD,2026-08-19,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.3,1.0
AUD/NZD,2026-08-19,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,64.6,58.5,6.0
AUD/NZD,2026-08-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-10.7,-15.4,6.0
AUD/NZD,2026-08-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-76.1,6.0
AUD/NZD,2026-08-21,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,BUY,EXPIRED,114.9,110.1,6.0
AUD/NZD,2026-08-21,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-76.0,5.0
AUD/NZD,2026-08-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,85.1,80.1,4.0
AUD/NZD,2026-08-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.6,2.0
AUD/NZD,2026-08-25,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,WIN,130.0,125.3,6.0
AUD/NZD,2026-08-25,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.5,1.0
AUD/NZD,2026-08-26,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,WIN,140.0,135.2,5.0
AUD/NZD,2026-08-26,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-75.5,1.0
AUD/NZD,2026-08-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,140.0,135.3,6.0
AUD/NZD,2026-08-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-76.1,6.0
NZD/CAD,2023-09-04,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.2,1.0
NZD/CAD,2023-09-04,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,38.4,32.3,4.0
NZD/CAD,2023-09-05,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-70.2,1.0
NZD/CAD,2023-09-05,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,32.1,25.7,6.0
NZD/CAD,2023-09-06,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,8.5,4.1,6.0
NZD/CAD,2023-09-06,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,-8.5,-14.9,6.0
NZD/CAD,2023-09-07,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,1.7,-2.7,6.0
NZD/CAD,2023-09-07,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-70.6,1.0
NZD/CAD,2023-09-08,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,-17.3,-21.7,6.0
NZD/CAD,2023-09-08,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,17.3,10.9,6.0
NZD/CAD,2023-09-11,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,-62.8,-67.6,4.0
NZD/CAD,2023-09-11,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,62.8,56.7,4.0
NZD/CAD,2023-09-12,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-65.0,-69.4,6.0
NZD/CAD,2023-09-12,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,48.9,42.5,6.0
NZD/CAD,2023-09-13,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-60.0,-64.4,6.0
NZD/CAD,2023-09-13,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,23.0,16.5,6.0
